Word,Probability 1,Probability 2,Predicted Language
Déclaration,0.4148606811145511,0.2878787878787879,French
universelle,0.36013986013986016,0.17567567567567569,French
des,0.1685878962536023,0.05747126436781609,French
droits,0.04954954954954955,0.04051172707889126,French
de,0.44782608695652176,0.15934065934065933,French
l,0.44782608695652176,0.15934065934065933,French
homme,0.3858267716535433,0.23423423423423423,French
Préambule,0.36013986013986016,0.17567567567567569,French
Considérant,0.22388059701492538,0.11084905660377359,French
que,0.10465116279069768,0.01834862385321101,French
la,0.2202797202797203,0.10810810810810811,French
reconnaissance,0.1569767441860465,0.14,French
de,0.44782608695652176,0.15934065934065933,French
la,0.2202797202797203,0.10810810810810811,French
dignité,0.06981981981981981,0,French
inhérente,0.14414414414414414,0.09594882729211088,French
à,0.14414414414414414,0.09594882729211088,French
tous,0.09689922480620156,0.05504587155963303,French
les,0.1685878962536023,0.05747126436781609,French
membres,0.1685878962536023,0.05747126436781609,French
de,0.44782608695652176,0.15934065934065933,French
la,0.2202797202797203,0.10810810810810811,French
famille,0.36013986013986016,0.17567567567567569,French
humaine,0.11940298507462686,0.0660377358490566,French
et,0.07348703170028818,0.019704433497536946,French
de,0.44782608695652176,0.15934065934065933,French
leurs,0.07430340557275542,0.039660056657223795,French
droits,0.04954954954954955,0.04051172707889126,French
égaux,0.050387596899224806,0,French
et,0.07348703170028818,0.019704433497536946,French
inaliénables,0.1685878962536023,0.05747126436781609,French
constitue,0.10465116279069768,0.01834862385321101,French
le,0.36013986013986016,0.17567567567567569,French
fondement,0.22388059701492538,0.11084905660377359,French
de,0.44782608695652176,0.15934065934065933,French
la,0.2202797202797203,0.10810810810810811,French
liberté,0.06981981981981981,0,French
de,0.44782608695652176,0.15934065934065933,French
la,0.2202797202797203,0.10810810810810811,French
justice,0.1569767441860465,0.14,French
et,0.07348703170028818,0.019704433497536946,French
de,0.44782608695652176,0.15934065934065933,French
la,0.2202797202797203,0.10810810810810811,French
paix,0.007692307692307693,0,French
dans,0.11940298507462686,0.049528301886792456,French
le,0.36013986013986016,0.17567567567567569,French
monde,0.44782608695652176,0.15934065934065933,French
